Product_id,Selling_Price
DREEAVBXKQUUVJUT,1.823199113392574e+16
WCKE2TFYZGPGDGGV,1180448433590364.2
CAGE9AGRUGPHV5FM,7195520112364979.0
BRAEBB6TT8GKVG8A,350777636411883.3
CRTECN2QUCSMF4SX,1524625032197113.5
BCHEHYUKDZZPZBH2,1449902187525355.2
BRAE8JUHJB794RZY,3655701042962539.5
BRAE4DJMZCWYGDJU,3306719696787691.5
GLSEJGVBRQMYV7NE,9499147976943982.0
NKCE9Q93HRESPRBU,2887240851502315.5
NKCECATQF8ZXGXJS,1302332632162539.2
ETHEJG7NHGRFGHHK,2.0946963336457452e+16
NKCEASCZBAEB2Y63,751880052182203.1
ACCDSY8ERUYRYSUA,3.698633529638116e+16
BRAEDH76V3J4FBWQ,3331485194572643.5
HACEGPF9FJFJQU2R,2890658389946603.5
ACCEGBTPV5PPBHVD,2101457027711211.2
PCSEAH5WCDGS8YCZ,1744151892099563.2
RTRDRUZCPNJ3MTAT,2016578730768619.2
PBXE68H4WBX5AFCH,564129464370122.6
RNGEHFDYHVSR3SMH,372549544925931.3
DREEDR97ZHGNPWFR,6512485746425520.0
NKCE9ZGXGSETFAZU,809554616174571.4
SWDEGU4MDSDGGJHN,17335930203627.34
PCSE3X2TJCZGDYYZ,4.347973661336077e+17
MUGEACY86QBJGTZA,1354982877669611.2
CRTECN2QXC7HYKPG,9754742566171572.0
NKCDTAXFXWPKGZAN,3288644818633963.5
USGE9ZHVSVH9FVHP,51311843066185.945
TROEHQYAHGHUEXXZ,2511387075134699.5
NKCED8SK6UNMAZST,1.357799728514686e+16
TUNE8XCD5NGNPDYJ,7451666797674731.0
KRTE7X8NADSVDEET,8544563504143575.0
FABE789N7XA5E9GY,946476947313946.4
IRNEGYYU2ZVJQQ5T,4763996265594734.0
ACCEH5Z2YUKYQBFP,827125360265032.4
FABEADKAG5XYGZHK,702835986549421.2
BRAEDSGAUHAZHBY5,2.0685139967052012e+16
CSKEH3JPCEGTMZFP,4332825591774955.5
SUDEGVG6YTPMYPU4,735847625429764.1
NKCE48ZU6EAYFSCM,141907991787499.34
SNDEDFE6QPNQRAXF,1.1464913836220062e+17
SFFEGP24CR5VDNZC,1.304118607314558e+16
TOPEGGE5GRFUTGGB,5.3282729779776744e+16
EMLEGMZRZGDARGR8,3676063899789524.0
CRTECN2QVPG3DY7K,1970552284096034.5
MUGE8VY8HZAM3ZRK,7488799009387.34
SNDEGAJFFK2KKKRF,1705832080297527.2
BRAEDASWQDSYNUV3,7583689872248235.0
PCSDY5AHM2SEJM4K,6722593060030187.0
NKCECG6ZNH9NXFFH,2070354598438874.8
WATECE855W5YFE3H,3092676032699574.5
SHODWMHHCXTD47NQ,1439112664610067.2
CRTECN2QYCZPHYHH,1398913368568811.2
GOGEHZ5P6TWYBFXB,563377592551147.4
TCVEHSMY2TNTCKNC,1.2027361920655596e+16
SFFEH2FGABYNF47W,3599397542321899.5
MUGEAGGKZFD7ME7F,224304256741611.34
TOPE7QTUGVGEFKH6,701999404197099.4
TSHE4S26ZSFE9JTB,3976281284016158.5
MUGEGZUJBNU4Y2CH,604949664589035.4
WATDUNJ7PGYUWDGQ,8133839863052915.0
NKCEAJKYW5CDKBEV,1.1786738179154156e+16
PACDZUDMCHKDHGXA,2047860650184927.8
BRAE8TFHGXKFFMAQ,41185110570312.78
NKCE87C3JAXKXZRJ,3171869755084011.5
NKCECQYZ24MSM3ZZ,890018166462103.9
SNDECZJR6APCXEZ4,1.7330048030028003e+17
TOPED9T3FXS8CP8M,2281584658569424.5
ECIEF7MGVGZAZMGG,7927860819439851.0
SHIE7DFNYZC6YWTT,385789844277037.3
SUDEJFBRVYEUZUDH,387252570826727.8
MNKEYGQMJHGZ4ZRX,280859350960993.53
BRAE8MVUMSMBMNJS,952574093370091.4
NKCEBBYSAJKEEQ8K,406814659783891.3
SNDE9WZJJ8YXWU5Q,3.3228626182377708e+16
CRTECN2QSXEHJHR5,1642847580959979.2
BRAE9TBZWWACJHJ8,387023429901859.2
SHIE9FMP3RBSYMEV,4.011336688015546e+16
DREE4DF4DQYMGDJV,1666005517851415.2
NKCECZKQGZXVZ2RY,2.4336051733054668e+16
DRPEHYHKYSXETBBJ,1311669440010987.2
LJGE9UG8WCYXPCHA,1863021935828342.2
GLSEHFUGQRHPBV8D,4056934767524075.5
TOPE954FERN5VZYH,7985156160514283.0
TOPE7JZU5WZZVYDT,2.985010415174748e+16
JWSECGFU8YKHTSMU,3911182741681643.5
RTREF3PRF3M9FMEF,707739663608043.4
PTPEAT32HSGZFHVY,1203683623137321.8
TSHEHU5RQSZZHSKF,4326202833812715.5
NKCE2RPCN6RCTGDG,3739742297237739.5
ACCE45UGGC7GVAVG,5979474810945771.0
WATEBFPXFYMWJGJZ,7509358939611371.0
DRPEFZDBMRGECGZG,1.3233361616838636e+16
TOPE2HZRFKVVTCKU,1022770439423211.4
CRTECN2QYKFNFXCZ,145889081290731.34
PCSEC86VEVSKD5ZY,54893559320811.34
SGLE8YSWHJAGP3WJ,9.741730744532606e+16
RNGE88Q9HE9RQYEM,8.895449637436901e+16
CRTEA7HAFUMPQNHJ,1511405309660874.2
TUNEB42QBZHYP57B,1.6248847069661514e+17
MTYEGUA2VUJ9UDGX,3.2907752314777836e+16
PAEE8NDKHJ7ERAPT,1.619277548034512e+16
SCFEHDJKTM826ZRA,991970569041868.4
RTRDFFYGKJAXPUUG,548728324393515.3
BRAEDQDFGYCZUFEJ,79807868730139.56
WATDK2G2WM5XHF9S,1.1245151354560748e+16
BRAE3P8YWVZGNYZH,1857323196268779.2
BRAEBKJSNVGDG4DP,1183654902826731.2
MUGE7DUFGUZDQMTQ,490030805255659.3
BRAE7Y46JXZJHN47,9973110189210476.0
CRTECN2QVB7UDF2P,1007387205949927.5
CAGE76FNT9D99PZK,388495954325227.3
MUGEAGGKHFAM4YZG,415266407755499.3
DREECRS4EHXNA9UH,5073349760085739.0
NKCDU4RZC2AFABJV,836298743075563.4
SNDECYHFHV7XHZNN,7980613516318955.0
DRPEHYHGSSEPB6HW,1219554271750891.2
MUGEGZUHVZ4Y85DV,2655742518794987.5
BRAEBBMQYHRSZ5JC,939829801145682.1
NKCEAPCXCP8GZG5Y,1029035285648052.8
RNGDWKZN9DSHFHYY,1128341786746603.2
PACEB7GGJXVVDZFZ,101510707027691.34
BRAEDQDFSDVTSSWK,1156614308988651.2
NKCDWBPZAJH88YAZ,313352363091691.3
NKCEB774SNZGVYW3,792496301403755.4
RNGE88FRA9DMA4UZ,996089439768299.4
BDSEJJ6USEQZS3QA,57702286229216.266
MUGE9HRRKMGKHMRT,148046013460.66003
NKCEAX7HH7BFTFHF,5525925657556715.0
NKCDUYA5PQWDKMBZ,421356167062251.3
WATEFWP4V5ZEHZZY,491717287117035.3
BRAE8QNFXPTNHXKB,6492616578271467.0
NKCDWBPZGZJNYCCS,679668143297771.4
BRAEDZ7TZNFQTXZA,377480944745707.3
CSPEGNS9GZVAGRY7,1512848278117237.2
NKCE6XU6DA4HYYGN,4644508778251243.0
CRTECN2QYMHJKQ3G,2027418214443.3398
LJGEATZSESZPRQX3,2755248161684619.0
CAGEBTGHSVHHWPG6,7.396543684612557e+16
SOCEJZT8FMXJ8VHZ,1672529192909547.2
FLUEGKG2K93HY9TC,959720523642603.4
SUDEHYGVDNRHYPTW,2503587809669355.5
NKCECZKQCFGWJ36A,298673618966251.3
TOPEHZNQGZJYYJHE,4501186064695531.5
NKCECGVBWQWGZUVG,61161201143787.34
BRAEDUXKVAPEV9G6,5672689749818603.0
RTRDYYTZSUUNFFUT,4010090731009259.5
BRAE3WVQZZUJA4JW,2436380533714861.5
PELEGHQP8GMXYF6V,624178458355368.1
NKCE9YFCEG5FXMAH,4069587627272486.5
TOPDZGV8GUEXZNUT,4133689285209323.5
WATDZ5HGRGZG4AFT,1.5539648573037804e+16
MUGEACY8DDWFGRUA,143805775317739.34
RTRE7FT9VKRGNTRR,7940249204960491.0
RNGE7M9279JQH6M2,2.5744920275520748e+16
RNGE86J7VJNYBSHZ,596057077936875.4
TOPEHZSMJYWRYH8F,1289387566420459.2
BLAEE3YX3WETHSZD,2624280173490411.5
ACCEAZCVEKWMNSEY,19584934685803.34
SHIEB7A6NCNJNZJD,911621051337963.4
WATE2FAHHP3FEYG6,1.1205650328415468e+16
TOPE9PSGHRKUCXKM,2.1748872734487276e+16
MUGEAGGKKDAXEA36,534560309350123.3
TOPDX9TF4PYJMX7B,636451887879915.4
SHIE9J6PVG9ZE9M5,755843849886823.4
TOPDZFGCFH8AMJ4B,1917257368714430.2
RNGEA9ZXDDFHAVMZ,3642957990453483.5
PLLEHQV78ZFHTE7X,292440876087019.3
BRAEDTGQMXYVF7NB,7794141371548395.0
CRTECN2QVSZP8JDW,1243626014309611.2
KRTE5PEEG7YAGENZ,2.506680753176865e+17
NKCECGVBKYNJGZZQ,1034704699416299.4
RNGEDAK2KK6VXQQ5,8872966942119659.0
RTREF3PGZGTGBHT7,2.0987357459437292e+16
MUGEYYXFNGQ6A3FP,1493646872220907.2
SLOEBHYNHETSRBXN,3219736945629419.5
ARPEGDHSXZJSHGSN,874737075431659.4
NKCECPHGBUZPN2KU,3446561646173419.5
VSBEGBH9QBHT2MQF,5535340895667179.0
BRAEB2ZTXQQTYTEP,527168285919354.5
PANEENEMG9NPM2QQ,1620412068363115.2
SNDEHZQ7MMN272VX,1083967959361771.4
NKCED2ZGYAP3UKJY,2.4093697904650988e+16
PCSEC86VKYNCPSDK,687776904259691.4
PBXEBYHYS3UXVBE5,1.4265267744059372e+16
NKCE8ZJ2PXWJQZZX,4106272511471595.5
AIREGHYGSZKZYZBB,981151875948267.4
HMBEE965MNXMUSFY,4470145946376627.5
HAREGG26JVZYCC8B,384019792751395.0
JEAE2KFRBNFZFWE6,579249066054780.4
DIAEJUCFFWRXYACA,4480423611470863.5
PCSE76X4U7MFDPUZ,3.5505347955620076e+16
MUGEGZUHAVWFHSER,1747516601267547.2
TCVEHSMFHCPGH9QJ,1508340891422123.2
NKCEFNPJ5M9JZJR7,996761845526379.4
PTGEGUP5KM48MRRW,969664378017515.4
KRTECAVZHVTGR2YV,4562058419900219.0
JWSE9KZTWGWKVYYH,5569857276844267.0
PCSE95HXQE744G8Z,4093037514567128.5
DREEGZ4CUZH5CATV,992594071230964.9
BRAEDQF7KGNJ2EEW,1.041092358622146e+16
PTPE4P39G9SVGHRZ,818325161449195.4
NKCE4PZ6HYWFZUAN,1047124802632683.4
SNDEDFYPJFHXG98W,573114863856238.1
TSHEHU5RWCQXRWF9,7271586700417931.0
CRTECN2QYVBX5Y4W,18570847450475.34
NKCE8HVPEPWAU2HF,294670469394447.56
PTGEGUZVM4X9XZWG,9.874012901037234e+16
BRAEDH76Q44DNY23,8197086109129963.0
INKEF7WMPUEH9G4V,803834292036331.4
CRTECN2QS5JJAFVP,2349007197134455.5
SHOE2FQCE3QFC8ZM,8062829220663986.0
TOPEEEPV4GFFSHJG,2678971887338731.5
PACE43HF8JWNA2GY,517238745121515.3
PBXEAHTCHTG62WSA,576280445730539.4
PADEHZFJGQNSEVKC,862587726884587.4
BRAEDQFRZAAEWCDT,289777309313378.06
BRAEDSKCJJUEVC6B,202056292333291.34
WATE8PBFZKV5BYDZ,1.7131557473025456e+17
SNDEHYMXZTFRYZQV,4241130397862643.5
NKCDXYFHPJ4UNFPU,968010313274091.4
RTRECTV9PSVC8Z9Y,1.538509478504574e+16
BRAEDXPFA43N8HW9,3.49041154025843e+16
PCSE4C9YYYYXGNFH,8.425092020251834e+16
MUGEACY82SGHCHYY,2161969920868587.2
CAGE7UCEDBWHWF48,409630735511787.3
ACCEDTNRADHZ35UD,4760704696621803.0
SHOECKEYFVTA6E8S,1.9691090349634284e+16
CRTECN2QTK6FRYHR,282768319155524.94
NKCE7MMG7YSJCBZG,243747740457195.34
PTPEDDXTMZKMNXHX,837380795222812.4
ANKEGPVMFV9BJBJM,7599710178234679.0
BRAE8WPSGGK9DQHX,741481789014251.4
KHREH26Z6GEDTYYH,1.4141743494654188e+16
NKCE9YX4TREBP4UZ,4175911361266411.5
SHIEHYHMWMYPDFSU,1031316316996331.4
BRAE7KQVYF75XZRE,2455554277291243.5
TSHEHU5RHTSZSCAY,3441839495348459.5
PAEE8EZHZFKKYMVK,4399114870110077.5
NKCE7PZPCSNSCHWT,1401263576678931.2
CAGEBFPEVT4JFGPC,1045319472683243.4
NKCEBBYSAMV3GRMV,731476007569904.4
PAEEAMGFHMZW72XN,4027269103255201.5
DRPEHYHNCZXNYFZH,1.3673270717628952e+17
NKCEFAG9U4ZHRHKU,860951847875370.9
BRAE5F3KGW3JVKJH,101137596011755.34
JWSEBUKYNF45Q8DG,9048279120272108.0
BBAEGJFRDFNK9FCH,8126237936777963.0
SHIEBY82HGZCTH5D,871437667703531.4
JUMEHUFGYXJYP29C,2.115305922818174e+16
MUGEAGGKY7DVDTYA,467918203365611.3
SHOEBGHJZB2UKFC4,816775464700651.4
CRTECN2QYUDAZJ8T,434811708236598.3
WATDEWZ9UMDYPWYC,165064586069483.34
TROEGZ8QS74W4XR8,1.4888172649814122e+17
BRAEGJFX4ZCMZHH6,1.9072060213655788e+16
NKCECJPCUYJZZQTR,1728910849896683.2
BLAEE6KTUAEBTDKS,2.83167993572979e+16
MUGEACY8TXGZFHKY,1283041014405099.2
BRAE8EHTNDJHDDAD,265967653910763.34
NKCEBFWTTMZH9MAR,5314314717016811.0
FSEEHXHFG6KCYVVU,1.8820582272665836e+16
WATE3YHHFFCUGZFB,8474977386691563.0
BRAEAM6PF9YRAWWQ,4.4695545250097384e+16
DTHEHTAZPGKDZXWH,993898589453434.9
BRAE7V2UXPZMDHQ7,6335985218931947.0
CNBEJ9EDXWN8HQUU,4275847224854322.0
TOPECYENWHHDGFCH,835432828534533.4
BOLEHUEBRTVCGWMK,961275867191019.4
TOPE8H5DGZH8GTDC,1.1655537800204484e+16
PAEE8G6NHEZMBWGH,2.7707221640179948e+16
LJGEG57E8US6WQWE,374772598061073.8
NKCEAVVRVBGADAHE,9353375794833644.0
SHIEFZ2GJGAHATFG,130515342568939.34
NKCDZJB8WUWBH49M,1601958207753451.2
HAREG4928QYXAP3E,2.7468212176864492e+16
PBXEBQGM4J4AWAWF,2343422522389739.5
JGTECTXNVGH5GYM5,2808620102557931.5
SHIECPXYNJ8UHGFN,7164344604985579.0
NKCDWBPZ42YGY39Q,3896471919083.34
WATD9H76N5WQYVGJ,1.4948773304056496e+17
ACCEBWRHKPQCGJNF,1297145257261139.2
NKCEB2S9MFVUCSQU,621596321309931.4
CRTECN2QVHHZ5THC,873646294968470.4
NKCDUEHCBEY7YZV8,143965241644279.4
SHOED5DCYU8HWRDH,303426497799507.56
ACCDQDYBKTC6G9GH,8438521702764779.0
WATECVGYJXPGREKD,884065992030955.4
NKCE7TZG9AG6F3YB,1119832774579947.4
PBXED6C4RKBW8SRE,1172235850015467.2
CRTECN2QXHMJ87BG,1203338152897664.5
SNDEGFJHB7XH9YPW,6563177263550187.0
NKCEAVZ3ECSBFANG,3397681109313259.5
BRAEB9ZNSUGGSFQV,2044279278055056.2
WATE9CFHPAEU3G4B,1794397113590507.2
NKCDYQ3RWGURBTAV,11563286344180.371
BRAECRHEHYDVDRTG,1110835439092163.6
NKCED8HZ3VQRHGGF,369881460359915.3
BKPEGUJHQSJUZBVF,816091302550251.4
BRAECHF3WZHZBQX2,540392128432107.3
BRAECQGS8RZDBQXM,122450989902446.25
BRAEDNX2TYZYQQZ2,1523660725941483.2
NKCEDAN8ZMVMTDMB,1598778955899012.2
TUNEBE8ADAYHZ4PG,1.0260214143145196e+16
BRAEDN37XKYGFKGR,7946226709850347.0
CRTECN2QYUBADBHF,486148726865643.3
SGLEGBV6USTHRNDH,3291545356300523.5
NKCEAPCWZTGKKMGW,861169573089737.6
NKCDSRPAFNQEXDZG,1.301156627307134e+16
ACCEGNVADAYPFTER,2339635687279281.5
SHOECP78YDYPYPSE,598359889991915.4
NKCECKHZPB2JMPGF,3.0208548031290604e+16
CAGE79CEHJZX52XS,3509387280144107.5
SHOEH4FSHEDEMVTM,519536727526635.3
NKCE5UY9JMZP9NGF,4614382802531563.0
RNGEDAKAZXTGZNAM,3267112091814123.5
BRAE5PKZBZGYZEMH,8022393783929067.0
WATD9H76GH2CHZ48,2.3144378316663532e+16
ELWEG4DCHBUNHUAD,3428174904012011.5
BRAEBBMQJ9ARUWCH,383302715621227.3
MUGEACY8FADKRHPW,61475894977096.75
SHIE53GCQDQEK7SF,5031304256177387.0
TKPEG2Z2CWU9AHXG,6796262198507755.0
TOPEGGA6H622PCDF,478273377506795.3
RNGEFP2XDHURBWYP,9722520315115.34
WATE5HFYAAFVDZMJ,8398826371566827.0
HLUEJQ3TART8YBKJ,2.6952557296051436e+16
BDDEH93ZEEZY7CHM,2043172260408555.2
SHOECXPMAQXZ3QPH,765966909182921.9
BRAE8X2ZZMYUZGGU,228380677076747.84
CRTECN2RCWZTMS2F,267976967802347.34
PHFEGJGHPSYKMHES,455589266838691.5
NKCEDHHPRYYZURBG,5790077274434431.0
DSEEHETVWRX9FZDT,1.4247685123392748e+16
TOPE7H6NJKNYWBGN,284329680106219.3
BRAEAM5DR9NS5XPE,1.0808246382870508e+16
BBOEGP4HM4C5WXVC,20193614712613.19
TOPE7ZHZJY9AJM7H,2386288136338417.5
BRFEHWGA3B6YEWNG,901308508958699.4
MUGEAGGKRHSXEGCV,615658674818283.4
NKCE6TNZZKEGKPGA,5018143585160939.0
ACCEGH6RPWY9DHAB,8427731487843861.0
SHIEBJH8XQ2TEASA,1291270751748853.8
GLSEHFJZGQDR9Y6Q,6526710609566365.0
ACCDQDYBDNZRPMSW,5812104895781227.0
CRTECN2QVH5KUGW4,706075988500715.4
CRTEB774JMYWBRMV,1420736950958827.2
BRAEAW9HUAWTZGSH,2063359565043249.5
BRAEGJFXJGTRFEYE,135750010597494.62
SHIECRX5GAVFAKJ7,339475738163665.8
PCSEC86VU9PMZYMP,3.1755372243855596e+16
WATE8C5ZUTSGNEMF,921475752855787.4
NKCE2W3WYQZ7TCRA,5188895744403.736
BRAE7DRSNFESBUYT,5494246964244896.0
PBXEBSMZKB3GTTS8,7.371956406007525e+16
CAGE9ABAYFMUUH45,607159320414443.4
DREE8MF7NWZUYSBV,9.242930634322046e+16
BRAE3WVQHJWKQZHZ,405746083921099.44
SHTEB5MNYHJJQGBJ,1011167983766810.9
PAEE7A8QGN6WSYAG,3.232420530280574e+16
MUGEACY8QAHZFFXV,94921049341675.34
AVCEJCHZ2GVMBVP2,2570957697840363.5
CAGEBTGG3AZRBFHE,367141676772075.3
TSHEGGCKYG5GGGMU,482066016870871.3
MUGEAGGKKZBHTBHW,1982440693843251.8
PBXE7NYSPF4FKVY6,1393124661721067.2
ARPEEMCAMGADRCGQ,2261134627150462.5
ACCEF3Z2XMEEJVWE,8204459963077867.0
SHOEFMRZZAXFQW4F,6796774980873455.0
TWTEHH2B5EZ4PK6U,9560603817899756.0
WATDXFGTMYAAZYW8,856861219866347.4
SHIE9J6PPZ44RZDK,2038124778473195.2
NKCED6EXHFFHUFEW,3.300443824394366e+16
PBXE78PHEKYZRPSC,1.7406841217390916e+16
CAYEJFYZ6B73NUMH,151966090008299.34
BRAE8RSAHXUVA9FQ,93244294054123.34
NKCE9W4ZNQGHCENM,18380170164971.34
SHTEDWHGGHUZZTMZ,41372657583723.34
NKCE7ZPRDS6PZTAA,389019736670589.1
SWTEDVZZ92PX48ZY,8780080491866347.0
PCSEC86VZVTTBKJE,7264103999324395.0
TKPDS6ZEWH4KF3SJ,1.2725212156785556e+16
NKCE2B57DXAZBYER,857638302414457.9
MUGE6A5HP6TG9YCQ,1229271138741227.2
BRAEB2S8SVFDT9HA,3734255791573227.5
FABE88MH9NNKPM4H,698709628066654.4
WBTDMEZTUWBPD5DM,895169275448388.9
VANE8KP4GWZPNKQZ,4307478165901547.5
PCSE9R7E3AFG7F9H,8399494709204971.0
ACCE8XZMBCKRGRVS,57193360138731.34
BAAEGHPNYQ5JMZNZ,1.54774613169011e+16
NKCEASCZT3V6YGJV,1951770077157753.2
TOPEYJZ7PUP4YRP3,2314783300223595.5
PCSE4VAVUPCMZZ7A,950749546326251.4
BRAE5F3KHHPXDMUR,2246775654512747.2
CRTEJU6FJTEHSVTR,7732326816019691.0
PTPDVPFYEKTVFEZ8,332269175284907.3
JEAEHYZRRZDZZNWT,2362489836526827.5
JWSDYFUFNYBSDY6B,2532907804429931.5
CCVEFX3XNKFEF843,1.95023971623283e+16
PACE66XREPHDU3NH,1668116298572523.2
SUDEGGB3E5K4UNYW,8290309619713259.0
NKCEB3ZCW2HXUSFX,308949439102955.3
PCSEBFEH9XA3B2DF,565066271590094.4
BRAEBCY3JXSJFNZH,711122237471253.1
CLTEHE9GGXJKCWCV,1312027695597672.2
CAGE5QJG2PSHZA28,365065260942571.3
BRAEFR6JZXBQ9NJK,2.22472122057871e+16
BRAEBCY3V4ZR8UUU,4238023460990187.5
DREE3KKW8HYZJHZY,822794839924274.4
FABE92NVVHWSKHAX,1027722419652506.4
CBKEJ3AZYYJTEHK6,2028619046551787.2
SHIEA6YUZCDGZUCG,1066222160406251.4
SHIE9J6PYBXBYHRZ,901495436246151.9
FABEADKA9VBM9DTM,1045394604219729.4
BRAEB2S8TG98KYGJ,2.285219439337814e+16
CRTECN2QX4FC2UAC,417790511163371.3
NKCEAQPGSPXZDCSA,1.0492211818347028e+16
NKCE5TFVHZDZTAYH,5953962222260971.0
BRAECCDUHY5DYWFW,952494709679335.8
NKCEFFFP9THXHT7P,45759692061674.94
DREEAVB2QKSZN4HH,971259553519339.4
SNDEGSZD4WHWUEPU,5606129895672043.0
NKCEA5FHH53NDT9H,2909259884668044.5
NKCDU4RZYTKBTQPC,1037887649847531.4
MUGEBFGFT2CSSGVM,23801296049259.34
PCSE2ZFDQHP9ENMD,9854578990216428.0
SHOE3TZMQHKWG7TT,2206952269766379.2
SOCEGHFY7ZZ9G48G,1.3108480914623142e+16
SHOEJUQGNBAHYR3E,3230128544802027.5
PCSDY5AFFHEADFCS,5603374667001067.0
BRAEGJFXJR4GPU2C,2.2023398266270956e+16
NKCE5UZHWVVB7FCU,1614514557437163.2
BRAEBBYRHPZNNP6Z,6527348192382187.0
PCSE98DZU6XXGY3C,6034038044144875.0
NKCE4PZ6UJQG9QQE,65726117886443.34
PASEA46QFBTUGATC,127013531100378.97
CRTECN2QZAQWXEKU,1401431683423467.2
CRTECN2QUHEXQ5BG,2183806489269483.2
CAGE9ENYESDHRAZG,2428198931134699.5
SLIEHUFGN6EAJZZV,8.05683274056307e+16
BRAE7KQVPZXEUTHY,5.1545264157195496e+16
BRAE9RDPFQQHHNNE,7.702515815450747e+16
SHIE853ADDAHYSFQ,4.0498572232697064e+16
PCSE9HAGHNGNRHZD,8.839926284044414e+16
WATE7VE24DXUPMAG,1.1049790364008684e+16
PBXE4WZJC3ZN8NFC,2.3151134358855516e+16
CAGE6GQCC6YG7FTD,5610729997262003.0
PCSE6SJGNDGTHPGR,6.4049269447847144e+16
TSHEGCZTUAZAYE7G,2000241915546677.8
PCSE9YCZXDYVMBYZ,1636305204184811.2
DREEDR97RXXXSZXX,736480141380843.4
BRAE8UZGGRVBCEHM,1.1488049106792684e+16
PBXE5YG7JZP48WAF,7465673305650411.0
TOPE4NB7QJFGX4PV,3712216846141675.5
NKCE6SR49QBZZHMP,1.8212535976157324e+16
ACCE8XZMFNFCDPXE,4077830349616363.5
NKCE45SJXTBHBFPX,2664379819186923.5
CRTECN2QVVZWDMVZ,452306160851514.3
MUGECEVFM93JBPEW,992718643959019.4
PCSECV3F9MXQZH3V,118908243870699.34
NKCE2RPCH7YGSPX9,6289503389451189.0
SHOECVMMYCMGFZZP,2516688901591275.5
SHTEDFFJMHZWSYT2,3448363561281771.5
NKCEAZ6FBHSGCGAN,7143709912782827.0
NKCEGZZGGGDCERGH,6702909632680263.0
NKCDU4RZZAMFHSQY,678879364273387.4
CAGED6YFXAHXJSDH,1.77972224459891e+16
WCTEHU6FYRC6WWCG,1453802158295275.2
WATDZ5HGFJCH2FGY,2.2795315730089196e+16
IDMEHY86YP4NFZUG,807596805323740.9
NKCEFERXYKGHFACG,3010510447796575.5
PBXEDDEFFMKZM3HG,6755387164344555.0
VLBEJKMQ9QZS8ZXH,19727743962731.34
DREEG9JRZUZM5CBH,2547828785704171.5
NKCE6GJ5JHFKSM6T,8697388767293163.0
SHOEG5XHVBSU5BRW,1470176897638887.2
BOTEEWFAGTNGUQ5A,1.0109377970650652e+16
ACCEGUY9XYXUMRDA,6139417085048043.0
CRTECN2QUBFBECYZ,4.7380429926725864e+16
CRTECN2QSWDGMGZZ,1003847293615339.4
SHOECSWQCEZRR82X,3747585561249.253
WATDZ5HGGUGHEZMH,4.030463408238505e+16
NKCED8EGPHGKRPBH,1.406359730286744e+16
CWDEGNNW8YCD2VHQ,1996095502403893.2
PBXE89GKDPBANA86,1.1854452439818476e+16
ACCEA7PVQP8H27UH,28607416152555.34
JCKEEB5YX5Q8HYBM,672257510760785.8
CAGE8PKGVCNS7JCH,2864689218958987.5
NDNEBA9VUFJGTDEE,6071286408947947.0
BLUEJQRHM9VA48GF,3741867746981099.5
PCSE6SJGCFMBG5PU,5041637258656411.0
SHOEJP2GGGP2GGPB,5.3659201543578856e+16
CAGE8TQ8A7TPFYZN,436229472049565.56
TSHECHFVV3F5FHK2,6592310269549803.0
TOPE3NVYHZNAEPHA,1084803848592619.4
BDGEGEGCZ5ZDXBX9,1.6642726902196963e+17
PCSE3YFFCYQVRNYX,2.5019217869151468e+16
CRTECN2QW9H2NWF2,2790047838339819.5
TOPE7ZHY4ZX6VHYU,3736882386965775.0
NKCE9GY4ZH4Q4K69,1924931288485099.2
KLSEGTBP3VQPZTHF,3509048243070529.0
BRAEGGFEQRWYDHHK,6551075673559275.0
PACECF9NDZG39YPR,1742183601288427.2
SNDEGZ8XGC4BWUZF,3220797370219755.5
CRTECN2QZVM6SHSJ,370474017630955.3
SFFEGJZHZPYSE7YD,774095650836203.4
NKCE9YFBJMTVANBC,3707836292023531.5
BRAE9WYJXR43VESQ,368897712103868.75
FABE7D5ZSVVRPG75,2126621456218685.8
ETHEGNMSZPZDZC6T,787092613383403.4
CRTECN2QWRACCVZW,6892095536761695.0
CRTECN2QT6ZMHHHH,352441432823971.56
PBXE8W55A32CHXZD,530120629184427.3
SUDEGGAVHGYEQJAH,2247933132130027.2
NKCEAZ6FXQFHJH2Z,1619183131278571.2
NKCDYFHQAKQ62MHT,252008967348971.34
PTPE7H5JD4MH5T4D,1050616276855302.4
SHIEBQ8W6KQHQG6J,3506457140747149.5
TKSEEB9MNUGDS9DZ,1292133261420453.2
BRAEDAGATZZKMRNY,664750913618923.4
CPIEJCN3ASM9ZRXE,1.1265580308560708e+16
RTRDQGV3ZTKAZTPD,8193163609070059.0
ARPEG54NHHJDT9FZ,1.0287320736729316e+16
ACCEBUEKVFFUX2DE,4.775816711471639e+16
TSHEGYDYGFHGSHGY,3155218512377067.5
VLBEGZ7SBMDMYTXZ,3665450357873899.5
TOPE8ZAF4NMCGHR3,1980351951834126.8
BRAEDQEDVYJV64GV,7273279442561259.0
CRTECN2QSXKNSX8Z,324963811498192.06
BRAE3Y4ZP6GF4JKT,1125221012573931.4
SHOEJWNPWBWCE7HQ,23574582362475.34
SUDEGVG6PJKDGW2Z,1323984378388715.2
WATEBS5YABDG6ART,1276866335195883.2
JEAEGE8QCDDXCXFG,8186234711183885.0
JEAEGFMHRSUHCHDY,3.0391307471457516e+16
SHOEC8QGTYTSYHRC,5869420496931051.0
NKCECZJQS73UZGX3,277998024072427.34
CAGE8X8X5QEP5BWM,2529314393400474.5
